,,,2,3,2,3,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,intrigued,19-08-2020 03:45,video,animals,positive,45,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,16-06-2021 10:33,video,animals,negative,5,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,love,30-06-2020 01:43,video,animals,positive,65,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,peeking,30-01-2021 04:23,video,animals,neutral,35,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,scared,09-08-2020 15:37,video,animals,negative,15,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,want,11-08-2020 16:04,video,animals,positive,70,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,26-02-2021 19:55,video,animals,positive,72,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,27-02-2021 08:55,video,animals,neutral,20,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,14-05-2021 16:32,video,animals,negative,12,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,17-08-2020 17:27,video,animals,positive,72,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,14-12-2020 05:26,video,animals,negative,12,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,love,07-08-2020 13:13,video,animals,positive,65,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,intrigued,30-03-2021 07:52,video,animals,positive,45,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,scared,17-04-2021 11:31,video,animals,negative,15,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,09-12-2020 07:57,video,animals,neutral,20,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,like,19-11-2020 09:20,video,animals,positive,50,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,07-12-2020 22:44,video,animals,positive,75,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,23-12-2020 00:10,video,animals,positive,75,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,cherish,12-02-2021 14:03,video,animals,positive,70,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,22-01-2021 18:33,video,animals,neutral,20,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,want,20-12-2020 00:51,video,animals,positive,70,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,want,25-12-2020 03:59,video,animals,positive,70,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,10-11-2020 20:23,video,animals,positive,75,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,dislike,18-06-2020 17:24,video,animals,negative,10,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,adore,10-04-2021 06:08,video,animals,positive,72,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,interested,28-06-2020 09:21,video,animals,positive,30,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,12-04-2021 22:25,video,animals,negative,12,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,indifferent,17-04-2021 19:19,video,animals,neutral,20,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,worried,13-07-2020 00:09,video,animals,negative,12,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,09-01-2021 10:38,video,animals,positive,75,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,hate,15-06-2021 20:02,video,animals,negative,5,,,,,,,
596a3ffe-1e2a-4999-bf8d-c8f4a8974343,super love,22-09-2020 00:08,video,animals,positive,75,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,indifferent,27-09-2020 09:40,video,animals,neutral,20,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,hate,22-01-2021 06:45,video,animals,negative,5,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,dislike,23-11-2020 02:41,video,animals,negative,10,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,scared,08-02-2021 15:50,video,animals,negative,15,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,intrigued,30-04-2021 15:14,video,animals,positive,45,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,super love,30-11-2020 05:48,video,animals,positive,75,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,scared,26-03-2021 12:08,video,animals,negative,15,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,cherish,21-05-2021 18:13,video,animals,positive,70,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,want,01-09-2020 00:24,video,animals,positive,70,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,dislike,15-10-2020 05:04,video,animals,negative,10,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,love,22-01-2021 06:35,video,animals,positive,65,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,cherish,02-11-2020 14:46,video,animals,positive,70,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,love,19-11-2020 02:58,video,animals,positive,65,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,intrigued,05-01-2021 21:13,video,animals,positive,45,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,peeking,12-12-2020 04:31,video,animals,neutral,35,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,worried,20-09-2020 12:25,video,animals,negative,12,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,peeking,25-03-2021 05:20,video,animals,neutral,35,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,worried,11-12-2020 19:53,video,animals,negative,12,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,super love,13-05-2021 12:16,video,animals,positive,75,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,want,05-10-2020 09:20,video,animals,positive,70,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,interested,18-01-2021 02:18,video,animals,positive,30,,,,,,,
a5b45b7b-dec4-4c26-9323-a3d9a8cb9d5e,adore,09-08-2020 00:27,video,animals,positive,72,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,want,19-01-2021 06:40,audio,animals,positive,70,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,love,02-02-2021 13:33,audio,animals,positive,65,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,want,22-09-2020 16:46,audio,animals,positive,70,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,indifferent,23-10-2020 08:49,audio,animals,neutral,20,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,intrigued,05-02-2021 06:09,audio,animals,positive,45,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,hate,25-04-2021 08:22,audio,animals,negative,5,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,adore,16-01-2021 09:25,audio,animals,positive,72,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,indifferent,13-12-2020 16:45,audio,animals,neutral,20,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,super love,01-11-2020 09:37,audio,animals,positive,75,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,intrigued,03-07-2020 22:25,audio,animals,positive,45,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,dislike,03-08-2020 18:55,audio,animals,negative,10,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,hate,14-06-2021 07:02,audio,animals,negative,5,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,want,05-07-2020 07:12,audio,animals,positive,70,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,adore,13-11-2020 07:17,audio,animals,positive,72,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,peeking,06-01-2021 10:01,audio,animals,neutral,35,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,want,13-07-2020 04:40,audio,animals,positive,70,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,heart,07-02-2021 10:53,audio,animals,positive,60,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,cherish,16-03-2021 12:37,audio,animals,positive,70,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,super love,03-02-2021 12:45,audio,animals,positive,75,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,interested,09-01-2021 08:33,audio,animals,positive,30,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,hate,05-03-2021 13:05,audio,animals,negative,5,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,want,11-04-2021 05:41,audio,animals,positive,70,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,like,20-08-2020 04:52,audio,animals,positive,50,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,interested,27-11-2020 05:08,audio,animals,positive,30,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,scared,06-11-2020 02:02,audio,animals,negative,15,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,scared,07-07-2020 14:29,audio,animals,negative,15,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,scared,05-01-2021 15:00,audio,animals,negative,15,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,interested,16-06-2021 20:55,audio,animals,positive,30,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,disgust,22-05-2021 08:11,audio,animals,negative,0,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,love,11-06-2021 18:42,audio,animals,positive,65,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,heart,08-12-2020 22:19,audio,animals,positive,60,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,adore,28-06-2020 07:52,audio,animals,positive,72,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,like,07-12-2020 11:20,audio,animals,positive,50,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,disgust,18-09-2020 01:49,audio,animals,negative,0,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,like,30-05-2021 02:56,audio,animals,positive,50,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,peeking,21-11-2020 10:34,audio,animals,neutral,35,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,adore,07-11-2020 15:28,audio,animals,positive,72,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,love,28-01-2021 07:37,audio,animals,positive,65,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,want,06-07-2020 06:29,audio,animals,positive,70,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,adore,15-12-2020 06:17,audio,animals,positive,72,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,adore,03-02-2021 19:14,audio,animals,positive,72,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,love,14-01-2021 10:26,audio,animals,positive,65,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,love,21-03-2021 08:08,audio,animals,positive,65,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,interested,16-02-2021 22:01,audio,animals,positive,30,,,,,,,
b62831cc-7447-465b-9c58-1fc659b17310,dislike,18-05-2021 16:47,audio,animals,negative,10,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,peeking,25-01-2021 02:20,photo,animals,neutral,35,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,intrigued,02-05-2021 07:28,photo,animals,positive,45,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,adore,12-05-2021 02:54,photo,animals,positive,72,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,disgust,03-02-2021 18:41,photo,animals,negative,0,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,dislike,06-12-2020 18:05,photo,animals,negative,10,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,hate,23-07-2020 15:49,photo,animals,negative,5,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,indifferent,07-11-2020 10:11,photo,animals,neutral,20,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,love,27-01-2021 15:57,photo,animals,positive,65,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,interested,29-03-2021 12:43,photo,animals,positive,30,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,adore,04-01-2021 21:12,photo,animals,positive,72,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,hate,18-05-2021 11:39,photo,animals,negative,5,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,adore,22-02-2021 04:00,photo,animals,positive,72,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,scared,17-03-2021 12:29,photo,animals,negative,15,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,disgust,23-09-2020 13:12,photo,animals,negative,0,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,heart,03-04-2021 15:53,photo,animals,positive,60,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,love,11-02-2021 17:47,photo,animals,positive,65,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,cherish,11-04-2021 05:25,photo,animals,positive,70,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,disgust,22-02-2021 13:45,photo,animals,negative,0,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,cherish,03-04-2021 02:34,photo,animals,positive,70,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,scared,17-03-2021 23:31,photo,animals,negative,15,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,heart,17-06-2021 05:57,photo,animals,positive,60,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,cherish,10-04-2021 18:07,photo,animals,positive,70,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,cherish,28-01-2021 07:12,photo,animals,positive,70,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,super love,10-08-2020 08:33,photo,animals,positive,75,,,,,,,
80f6df7f-517f-4f0e-b6cb-004d61ad2bc8,like,17-03-2021 14:22,photo,animals,positive,50,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,cherish,23-06-2020 14:00,photo,animals,positive,70,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,intrigued,13-01-2021 08:51,photo,animals,positive,45,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,love,29-10-2020 15:18,photo,animals,positive,65,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,cherish,07-12-2020 19:04,photo,animals,positive,70,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,interested,26-11-2020 18:30,photo,animals,positive,30,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,want,15-09-2020 08:34,photo,animals,positive,70,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,cherish,23-11-2020 18:39,photo,animals,positive,70,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,scared,08-12-2020 08:30,photo,animals,negative,15,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,indifferent,04-09-2020 20:20,photo,animals,neutral,20,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,hate,04-12-2020 07:41,photo,animals,negative,5,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,disgust,25-02-2021 15:49,photo,animals,negative,0,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,scared,24-01-2021 17:22,photo,animals,negative,15,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,interested,31-05-2021 19:32,photo,animals,positive,30,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,disgust,31-03-2021 05:40,photo,animals,negative,0,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,indifferent,07-03-2021 16:21,photo,animals,neutral,20,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,intrigued,15-01-2021 13:29,photo,animals,positive,45,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,dislike,16-05-2021 07:34,photo,animals,negative,10,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,hate,08-04-2021 21:03,photo,animals,negative,5,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,super love,26-04-2021 02:59,photo,animals,positive,75,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,super love,04-02-2021 22:08,photo,animals,positive,75,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,like,10-09-2020 18:11,photo,animals,positive,50,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,cherish,16-01-2021 23:10,photo,animals,positive,70,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,super love,26-12-2020 17:29,photo,animals,positive,75,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,scared,07-06-2021 16:38,photo,animals,negative,15,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,want,20-02-2021 11:16,photo,animals,positive,70,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,super love,19-05-2021 01:21,photo,animals,positive,75,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,intrigued,24-12-2020 22:14,photo,animals,positive,45,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,like,01-05-2021 03:48,photo,animals,positive,50,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,scared,10-11-2020 06:02,photo,animals,negative,15,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,want,20-11-2020 04:07,photo,animals,positive,70,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,like,22-12-2020 17:33,photo,animals,positive,50,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,peeking,29-10-2020 17:04,photo,animals,neutral,35,,,,,,,
0c6e8e2a-7692-4490-b545-f76b0d06697a,indifferent,19-06-2020 04:40,photo,animals,neutral,20,,,,,,,
273cb565-8c43-428e-bd2b-46ae0c2ae046,love,24-05-2021 13:39,GIF,animals,positive,65,,,,,,,
273cb565-8c43-428e-bd2b-46ae0c2ae046,hate,24-12-2020 13:49,GIF,animals,negative,5,,,,,,,
273cb565-8c43-428e-bd2b-46ae0c2ae046,scared,27-06-2020 03:16,GIF,animals,negative,15,,,,,,,
273cb565-8c43-428e-bd2b-46ae0c2ae046,interested,16-12-2020 20:19,GIF,animals,positive,30,,,,,,,
273cb565-8c43-428e-bd2b-46ae0c2ae046,indifferent,15-04-2021 05:24,GIF,animals,neutral,20,,,,,,,
273cb565-8c43-428e-bd2b-46ae0c2ae046,dislike,20-05-2021 02:54,GIF,animals,negative,10,,,,,,,
273cb565-8c43-428e-bd2b-46ae0c2ae046,indifferent,12-03-2021 23:18,GIF,animals,neutral,20,,,,,,,
273cb565-8c43-428e-bd2b-46ae0c2ae046,heart,11-08-2020 23:23,GIF,animals,positive,60,,,,,,,
273cb565-8c43-428e-bd2b-46ae0c2ae046,dislike,23-05-2021 23:11,GIF,animals,negative,10,,,,,,,
273cb565-8c43-428e-bd2b-46ae0c2ae046,interested,30-06-2020 05:47,GIF,animals,positive,30,,,,,,,
273cb565-8c43-428e-bd2b-46ae0c2ae046,peeking,19-12-2020 12:23,GIF,animals,neutral,35,,,,,,,
273cb565-8c43-428e-bd2b-46ae0c2ae046,worried,22-08-2020 16:59,GIF,animals,negative,12,,,,,,,
273cb565-8c43-428e-bd2b-46ae0c2ae046,worried,05-09-2020 00:42,GIF,animals,negative,12,,,,,,,
273cb565-8c43-428e-bd2b-46ae0c2ae046,peeking,06-01-2021 20:43,GIF,animals,neutral,35,,,,,,,
273cb565-8c43-428e-bd2b-46ae0c2ae046,hate,17-06-2021 13:00,GIF,animals,negative,5,,,,,,,
273cb565-8c43-428e-bd2b-46ae0c2ae046,want,18-10-2020 20:30,GIF,animals,positive,70,,,,,,,
273cb565-8c43-428e-bd2b-46ae0c2ae046,peeking,13-11-2020 01:34,GIF,animals,neutral,35,,,,,,,
273cb565-8c43-428e-bd2b-46ae0c2ae046,scared,26-12-2020 16:36,GIF,animals,negative,15,,,,,,,
273cb565-8c43-428e-bd2b-46ae0c2ae046,disgust,06-01-2021 07:20,GIF,animals,negative,0,,,,,,,
273cb565-8c43-428e-bd2b-46ae0c2ae046,hate,27-02-2021 11:39,GIF,animals,negative,5,,,,,,,
273cb565-8c43-428e-bd2b-46ae0c2ae046,dislike,09-09-2020 16:50,GIF,animals,negative,10,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,want,02-01-2021 12:07,audio,animals,positive,70,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,disgust,04-11-2020 18:26,audio,animals,negative,0,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,cherish,17-02-2021 11:08,audio,animals,positive,70,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,heart,06-05-2021 17:51,audio,animals,positive,60,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,worried,11-09-2020 05:52,audio,animals,negative,12,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,disgust,04-01-2021 15:25,audio,animals,negative,0,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,want,31-10-2020 13:33,audio,animals,positive,70,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,love,21-06-2020 09:37,audio,animals,positive,65,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,adore,22-01-2021 09:27,audio,animals,positive,72,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,peeking,29-01-2021 09:13,audio,animals,neutral,35,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,dislike,29-07-2020 00:54,audio,animals,negative,10,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,like,04-06-2021 12:17,audio,animals,positive,50,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,intrigued,02-02-2021 06:00,audio,animals,positive,45,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,worried,08-04-2021 02:55,audio,animals,negative,12,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,want,26-04-2021 11:25,audio,animals,positive,70,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,want,09-10-2020 03:19,audio,animals,positive,70,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,dislike,21-06-2020 15:34,audio,animals,negative,10,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,intrigued,09-06-2021 21:47,audio,animals,positive,45,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,worried,17-01-2021 08:50,audio,animals,negative,12,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,indifferent,18-02-2021 19:08,audio,animals,neutral,20,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,worried,17-08-2020 10:22,audio,animals,negative,12,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,peeking,07-06-2021 11:36,audio,animals,neutral,35,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,dislike,30-10-2020 15:34,audio,animals,negative,10,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,like,28-10-2020 21:37,audio,animals,positive,50,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,peeking,22-06-2020 01:34,audio,animals,neutral,35,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,interested,08-04-2021 02:01,audio,animals,positive,30,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,adore,01-05-2021 13:30,audio,animals,positive,72,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,adore,11-03-2021 09:45,audio,animals,positive,72,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,hate,25-09-2020 07:20,audio,animals,negative,5,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,disgust,23-09-2020 10:28,audio,animals,negative,0,,,,,,,
84a81261-6334-4ba5-978d-26a45d28a44f,super love,13-05-2021 03:23,audio,animals,positive,75,,,,,,,
595037a5-5e9a-42f6-8f50-a55827dc41ac,like,01-02-2021 22:55,video,animals,positive,50,,,,,,,
595037a5-5e9a-42f6-8f50-a55827dc41ac,heart,03-06-2021 05:14,video,animals,positive,60,,,,,,,
595037a5-5e9a-42f6-8f50-a55827dc41ac,adore,10-01-2021 08:21,video,animals,positive,72,,,,,,,
595037a5-5e9a-42f6-8f50-a55827dc41ac,heart,18-08-2020 00:58,video,animals,positive,60,,,,,,,
595037a5-5e9a-42f6-8f50-a55827dc41ac,worried,23-04-2021 12:00,video,animals,negative,12,,,,,,,
595037a5-5e9a-42f6-8f50-a55827dc41ac,hate,10-12-2020 20:48,video,animals,negative,5,,,,,,,
595037a5-5e9a-42f6-8f50-a55827dc41ac,peeking,25-05-2021 08:27,video,animals,neutral,35,,,,,,,
595037a5-5e9a-42f6-8f50-a55827dc41ac,scared,07-10-2020 07:55,video,animals,negative,15,,,,,,,
595037a5-5e9a-42f6-8f50-a55827dc41ac,love,17-05-2021 20:14,video,animals,positive,65,,,,,,,
595037a5-5e9a-42f6-8f50-a55827dc41ac,peeking,23-07-2020 12:27,video,animals,neutral,35,,,,,,,
595037a5-5e9a-42f6-8f50-a55827dc41ac,intrigued,05-06-2021 07:38,video,animals,positive,45,,,,,,,
18cb1ce7-fb66-4a56-8042-e38c9593ade1,interested,01-03-2021 02:47,photo,animals,positive,30,,,,,,,
18cb1ce7-fb66-4a56-8042-e38c9593ade1,love,10-10-2020 08:31,photo,animals,positive,65,,,,,,,
18cb1ce7-fb66-4a56-8042-e38c9593ade1,indifferent,16-05-2021 16:30,photo,animals,neutral,20,,,,,,,
18cb1ce7-fb66-4a56-8042-e38c9593ade1,scared,17-11-2020 12:42,photo,animals,negative,15,,,,,,,
18cb1ce7-fb66-4a56-8042-e38c9593ade1,peeking,18-07-2020 00:19,photo,animals,neutral,35,,,,,,,
18cb1ce7-fb66-4a56-8042-e38c9593ade1,disgust,26-10-2020 11:09,photo,animals,negative,0,,,,,,,
18cb1ce7-fb66-4a56-8042-e38c9593ade1,want,29-05-2021 16:40,photo,animals,positive,70,,,,,,,
18cb1ce7-fb66-4a56-8042-e38c9593ade1,super love,29-05-2021 05:42,photo,animals,positive,75,,,,,,,
18cb1ce7-fb66-4a56-8042-e38c9593ade1,interested,02-06-2021 11:47,photo,animals,positive,30,,,,,,,
18cb1ce7-fb66-4a56-8042-e38c9593ade1,cherish,07-12-2020 02:59,photo,animals,positive,70,,,,,,,
18cb1ce7-fb66-4a56-8042-e38c9593ade1,peeking,29-09-2020 06:02,photo,animals,neutral,35,,,,,,,
18cb1ce7-fb66-4a56-8042-e38c9593ade1,peeking,13-07-2020 14:29,photo,animals,neutral,35,,,,,,,
18cb1ce7-fb66-4a56-8042-e38c9593ade1,interested,16-02-2021 05:06,photo,animals,positive,30,,,,,,,
18cb1ce7-fb66-4a56-8042-e38c9593ade1,intrigued,31-12-2020 16:11,photo,animals,positive,45,,,,,,,
